   i    j      cc  nref
   4   77  0.9709 11664
   4   78  0.9844 11726
   4   79  0.9230 11492
   4   80  0.9681 11755
   4   81  0.1704 7019
   4   82  0.9520 11448
   4   83  0.9831 11747
   4   84  0.9643 11711
   4   85  0.9238 11344
   4   86  0.9519 10925
   4   87  0.9854 11700
   4   88  0.9525 11618
   4   89  0.9406 11787
   4   90  0.9578 11686
   4   91  0.8866 11475
   4   92  0.9707 11636
   4   93  0.9847 10878
   4   94  0.9805 11611
   4   95  0.9633 11510
   4   96  0.9712 11759
   4   97  0.8812 11230
   4   98  0.9723 11640
   4   99  0.9640 11754
   4  100  0.8951 11398
   4  101  0.9408 11413
   4  102  0.2660 11788
   4  103  0.8857 11243
   4  104  0.9519 11780
   4  105  0.9695 11574
   4  106  0.9678 11546
   4  107  0.9563 11480
   4  108  0.9650 11529
   4  109  0.9725 11672
   4  110  0.9441 11540
   4  111  0.8865 11534
   4  112  0.9826 10213
   4  113  0.1147 3430
   4  114  0.9606 11786
   4  115  0.9272 11428
   4  116  0.9538 11546
   4  117  0.9763 11652
   4  118  0.9620 11693
   4  119  0.9080 7280
   4  120  0.1677 7878
   4  121  0.9440 11438
   4  122  0.9547 11689
   4  123  0.2704 11764
   4  124  0.2675 11721
   4  125  0.2491 10391
   4  126  0.2276 10344
   4  127  0.9943 11433
   4  128  0.9855 11467
   4  129  0.9970 11780
   4  130  0.9932 11769
   4  131  0.1487 7702
   4  132  0.1696 7620
   4  133  0.1974 8924
   4  134  0.2510 10561
   4  135  0.1963 7788
   4  136  0.2661 11777
   4  137  0.2586 11780
   4  138  0.9619 11602
   4  139  0.9634 11638
   4  140  0.2068 8384
   4  141  0.1931 7761
   4  142  0.9856 11765
   4  143  0.7970 7196
   4  144  0.2514 10146
   4  145  0.2350 9487
   5    6  0.9685 7164
   5    7  0.1642 8459
   5    8  0.7766 7725
   5    9  0.7467  457
   5   10  0.2105 8485
   5   11  0.1657 8484
   5   12  0.1606 8483
   5   13  0.1659 8485
   5   14  0.1681 8449
   5   15  0.2273 8473
   5   16  0.2017 8485
   5   17  0.1818 8483
   5   18  0.2051 8484
   5   19  0.1720 8483
   5   20  0.1918 8485
   5   21  0.2250 8410
   5   22  0.2305 8479
   5   23  0.1388 3275
   5   24  0.1622 8477
   5   25  0.2094 8485
   5   26  0.1731 8484
   5   27  0.1688 8436
   5   28  0.1606 8484
   5   29  0.2151 8483
   5   30  0.2086 8484
   5   31  0.1979 8483
   5   32  0.2139 8483
   5   33  0.1571 8447
   5   34  0.1645 8484
   5   35  0.1740 8482
   5   36  0.1923 8384
   5   37  0.1450 8481
   5   38  0.2006 7414
   5   39  0.1770 8484
   5   40  0.1961 8483
   5   41  0.1826 8478
   5   42  0.1817 8478
   5   43  0.1845 8484
   5   44  0.2206 8482
   5   45  0.2073 8484
   5   46  0.1692 8483
   5   47  0.8850 8482
   5   48  0.1847 8485
   5   49  0.1979 8480
   5   50  0.1699 8480
   5   51  0.1718 8484
   5   52  0.1734 8470
   5   53  0.1637 8484
   5   54  0.1682 8449
   5   55  0.1832 8451
   5   56  0.1759 8477
   5   57  0.1970 8407
   5   58  0.1870 8451
   5   59  0.1709 8485
   5   60  0.1765 5530
   5   61  0.2225 8482
   5   62  0.2034 8485
   5   63  0.2145 8483
   5   64  0.1666 8450
   5   65  0.1914 8452
   5   66  0.1564 8484
   5   67  0.2075 8484
   5   68  0.7014 7157
   5   69  0.1621 8477
   5   70  0.1635 8432
   5   71  0.1798 8484
   5   72  0.1854 8432
   5   73  0.1963 8484
   5   74  0.2272 8476
   5   75  0.9858 6493
   5   76  0.1803 8478
   5   77  0.1973 8475
   5   78  0.1653 8484
   5   79  0.1634 8484
   5   80  0.1580 8448
   5   81  0.7427 7036
   5   82  0.2041 8484
   5   83  0.1705 8483
   5   84  0.1672 8464
   5   85  0.2102 8476
   5   86  0.2021 8483
   5   87  0.1753 8480
   5   88  0.1635 8485
   5   89  0.1599 8447
   5   90  0.1645 8484
   5   91  0.2233 8458
   5   92  0.1650 8480
   5   93  0.2007 8484
   5   94  0.1680 8433
   5   95  0.1913 8485
   5   96  0.1795 8478
   5   97  0.1973 8483
   5   98  0.1682 8477
   5   99  0.1542 8446
   5  100  0.2290 8480
   5  101  0.1997 8427
   5  102  0.6939 8482
   5  103  0.1987 8483
   5  104  0.1618 8485
   5  105  0.1744 8485
   5  106  0.1804 8482
   5  107  0.1930 8484
   5  108  0.1892 8483
   5  109  0.1737 8464
